Trial  Epoch   LepIsoRank  MetPhiRank  MLLRank  ScoreRank  StatsScore     MLLKS     MetPhiKS  LepIsoKS  SortKey
81     64500   10981       1899        2332     6671       816.591715     0.132645  0.022101  0.555735  4231.000000
66     94500   9092        3041        1190     12769      2918.469465    0.109077  0.029823  0.497400  4231.000000
13     7000    9727        1027        3209     10960      1973.738784    0.147111  0.015709  0.515700  4236.000000
57     68500   6106        548         3697     1114       212.521259     0.154981  0.011801  0.415500  4245.000000
9      9500    8200        1290        2955     9137       1381.355584    0.143255  0.017681  0.472884  4245.000000
16     16000   6102        2587        1663     13861      4075.047498    0.119581  0.026671  0.415400  4250.000000
28     97000   2399        3332        932      604        175.617656     0.101644  0.031717  0.313400  4264.000000
42     4000    14810       265         4000     14182      4528.743021    0.159803  0.009305  0.803700  4265.000000
44     49500   8779        2014        2256     9501       1472.494965    0.131086  0.022895  0.488647  4270.000000
70     66500   12496       1657        2621     11723      2291.363199    0.137609  0.020422  0.617400  4278.000000
69     81500   14433       2951        1331     12524      2743.752452    0.111981  0.029215  0.753375  4282.000000
56     61000   10165       3829        455      12040      2468.386779    0.085496  0.034944  0.530400  4284.000000
79     89000   13417       3979        309      13403      3482.319225    0.078003  0.035799  0.668415  4288.000000
52     54000   2808        3266        1030     1051       208.674677     0.104442  0.031338  0.325336  4296.000000
54     8500    13397       341         3960     15493      12584.028734   0.159114  0.009974  0.667100  4301.000000
58     3000    12585       875         3434     15477      12066.065276   0.150266  0.014600  0.621500  4309.000000
56     92000   15384       722         3599     13673      3799.389668    0.152992  0.013446  0.924624  4321.000000
29     51000   13595       1804        2525     15011      7008.306995    0.136004  0.021534  0.680936  4329.000000
67     38500   13821       304         4041     7838       1059.489425    0.160574  0.009642  0.698400  4345.000000
63     80500   5491        1911        2438     4727       485.502435     0.134504  0.022141  0.399318  4349.000000
59     82000   5939        223         4136     6323       748.015246     0.162177  0.008875  0.411400  4359.000000
74     45500   6706        3315        1047     2094       272.085208     0.104997  0.031638  0.431708  4362.000000
49     58000   2854        2550        1814     4651       474.296097     0.122744  0.026379  0.326962  4364.000000
29     59000   9485        4359        5        12039      2468.095725    0.036370  0.038150  0.508900  4364.000000
37     73000   11057       192         4176     11129      2036.226209    0.162944  0.008453  0.558300  4368.000000
16     40500   11591       329         4048     11438      2163.546242    0.160859  0.009872  0.577900  4377.000000
11     28500   9012        2965        1423     7876       1069.251870    0.114310  0.029347  0.495100  4388.000000
51     37500   2923        4087        303      3961       404.013939     0.077758  0.036450  0.329300  4390.000000
46     92000   14698       3817        575      10045      1641.844504    0.090252  0.034815  0.787741  4392.000000
24     40000   9162        105         4291     15212      8216.649235    0.164574  0.007302  0.499700  4396.000000
71     59500   11342       3385        1017     9384       1440.942126    0.103843  0.032125  0.568972  4402.000000
14     69000   9490        1387        3018     11867      2371.264616    0.144031  0.018432  0.509100  4405.000000
43     54000   12084       1707        2702     8168       1129.845019    0.139186  0.020827  0.597200  4409.000000
86     90500   13020       910         3510     12387      2663.945425    0.151621  0.014867  0.645300  4420.000000
37     10000   14513       3245        1184     14030      4295.634386    0.108862  0.031167  0.763363  4429.000000
70     72000   7582        3669        763      10018      1633.119246    0.096842  0.033923  0.455620  4432.000000
21     2500    12127       934         3502     14090      4389.858506    0.151467  0.015075  0.599100  4436.000000
57     13500   8370        13          4424     14550      5325.170983    0.166792  0.005207  0.477028  4437.000000
24     14000   11887       3976        467      13097      3194.510043    0.086024  0.035782  0.588800  4443.000000
54     73500   4657        2858        1586     15204      8163.514199    0.118061  0.028586  0.375600  4444.000000
43     71500   14432       1794        2664     12785      2928.382255    0.138342  0.021416  0.753276  4458.000000
84     81500   1242        3085        1378     369        155.784365     0.112890  0.030122  0.271913  4463.000000
37     69000   14884       821         3642     12897      3018.196110    0.153909  0.014201  0.814100  4463.000000
44     13500   14630       2751        1714     13251      3318.779912    0.120646  0.027833  0.776465  4465.000000
24     98000   14739       3467        1003     13660      3785.971206    0.103461  0.032689  0.792300  4470.000000
79     72000   6630        798         3680     7596       1009.833674    0.154600  0.014058  0.429600  4478.000000
27     2500    14482       369         4114     13876      4088.829711    0.161865  0.010139  0.758800  4483.000000
83     81500   14462       1012        3473     11554      2221.263604    0.150990  0.015594  0.756696  4485.000000
56     72500   7523        2674        1811     14944      6654.799098    0.122646  0.027258  0.453975  4485.000000
89     75500   10719       2152        2334     14254      4665.869108    0.132728  0.023792  0.546800  4486.000000
47     23500   5239        1176        3315     8772       1282.711573    0.148564  0.016793  0.392600  4491.000000
26     95000   2281        3362        1129     2776       311.498433     0.107234  0.031991  0.309300  4491.000000
4      7500    9129        1938        2557     10454      1782.665028    0.136526  0.022347  0.498700  4495.000000
71     38500   5216        3110        1392     8227       1145.074352    0.113442  0.030361  0.392065  4502.000000
13     42500   13938       2178        2327     4995       521.949527     0.132574  0.023935  0.708100  4505.000000
45     27500   13648       4036        475      15200      8151.032247    0.086313  0.036189  0.685300  4511.000000
23     74000   12587       2861        1654     15211      8212.793189    0.119443  0.028604  0.621600  4515.000000
61     5000    13374       1450        3080     8195       1139.518291    0.145110  0.018901  0.665499  4530.000000
23     4500    9449        665         3872     13270      3336.076825    0.157696  0.013010  0.507790  4537.000000
35     82000   13566       1984        2563     10015      1631.023516    0.136631  0.022667  0.678800  4547.000000
45     38000   10976       3155        1402     15707      32311.004624   0.113728  0.030625  0.555400  4557.000000
5      52500   2430        3360        1197     8652       1252.566923    0.109253  0.031981  0.314400  4557.000000
67     41500   6779        1343        3221     8000       1094.512835    0.147255  0.018063  0.433700  4564.000000
37     59500   9821        145         4421     14183      4529.829139    0.166779  0.007939  0.518818  4566.000000
63     14500   3298        629         3938     11167      2049.637373    0.158833  0.012681  0.338676  4567.000000
89     92000   14362       1382        3189     14611      5484.124883    0.146793  0.018416  0.745400  4571.000000
3      5000    15224       2860        1722     10769      1903.881695    0.120807  0.028603  0.876300  4582.000000
59     11000   10094       1490        3096     11112      2031.342980    0.145339  0.019244  0.527700  4586.000000
50     78500   4831        1272        3321     3547       367.663152     0.148681  0.017523  0.380900  4593.000000
49     54500   1170        3891        705      8543       1224.481873    0.094697  0.035334  0.269000  4596.000000
18     31000   5563        4324        279      4713       483.627585     0.076554  0.037883  0.401132  4603.000000
51     69500   9221        2922        1682     5931       670.970772     0.119964  0.028994  0.501500  4604.000000
